,date,high,volume,FF,dilution
1561,2020-04-29,5.53000020980835,27162400,52.47,False
1562,2020-04-30,5.090000152587891,11235600,52.47,False
1563,2020-05-01,4.699999809265137,6746800,52.47,False
1564,2020-05-04,4.78000020980835,5601400,52.47,False
1565,2020-05-05,4.690000057220459,7504500,52.47,False
1566,2020-05-06,4.099999904632568,3105700,52.47,False
1567,2020-05-07,4.179999828338623,4105800,52.47,False
1568,2020-05-08,4.21999979019165,3571200,52.47,False
1569,2020-05-11,6.409999847412109,106553300,52.47,False
1570,2020-05-12,5.840000152587891,19681900,52.47,False
1571,2020-05-13,5.03000020980835,10433400,52.47,False
1572,2020-05-14,4.650000095367432,5920500,52.47,False
1573,2020-05-15,4.619999885559082,3483200,52.47,False
1574,2020-05-18,4.929999828338623,6036900,52.47,False
1575,2020-05-19,4.980000019073486,4929800,52.47,False
1576,2020-05-20,4.75,3489500,52.47,False
1577,2020-05-21,4.789999961853027,4555000,52.47,False
1578,2020-05-22,4.679999828338623,2408800,52.47,False
1579,2020-05-26,5.139999866485596,8864100,52.47,False
1580,2020-05-27,5.650000095367432,7862400,52.47,False
1581,2020-05-28,5.679999828338623,6590200,52.47,False
1582,2020-05-29,5.380000114440918,5153000,52.47,False
1583,2020-06-01,5.369999885559082,3913100,52.47,False
1584,2020-06-02,5.650000095367432,6877800,52.55,True
1585,2020-06-03,5.989999771118164,15353700,52.55,False
1586,2020-06-04,5.400000095367432,8572600,52.55,False
1587,2020-06-05,6.150000095367432,9240900,52.55,False
1588,2020-06-08,6.840000152587891,8587100,52.55,False
1589,2020-06-09,6.190000057220459,7394300,52.55,False
1590,2020-06-10,7.349999904632568,15322600,52.55,False
1591,2020-06-11,5.650000095367432,9179400,52.55,False
1592,2020-06-12,5.929999828338623,7352900,52.55,False
1593,2020-06-15,5.929999828338623,5541400,52.55,False
1594,2020-06-16,6.059999942779541,5911900,52.55,False
1595,2020-06-17,5.630000114440918,3030800,52.55,False
1596,2020-06-18,5.71999979019165,5619700,52.55,False
1597,2020-06-19,6.25,13137400,52.55,False
1598,2020-06-22,5.480000019073486,4412800,52.55,False
1599,2020-06-23,5.400000095367432,5699300,52.55,False
1600,2020-06-24,5.119999885559082,8104100,52.55,False
1601,2020-06-25,4.590000152587891,8251400,52.55,False
1602,2020-06-26,4.690000057220459,5601000,52.55,False
1603,2020-06-29,4.440000057220459,9321600,52.55,False
1604,2020-06-30,4.360000133514404,3653400,52.55,False
1605,2020-07-01,4.599999904632568,4914500,52.55,False
1606,2020-07-02,4.690000057220459,3908400,52.55,False
1607,2020-07-06,4.639999866485596,5489700,52.55,False
1608,2020-07-07,4.289999961853027,2667600,52.55,False
1609,2020-07-08,4.519999980926514,5586800,52.55,False
1610,2020-07-09,4.599999904632568,4225700,52.55,False
1611,2020-07-10,4.599999904632568,3306100,52.55,False
1612,2020-07-13,4.820000171661377,4464800,52.55,False
1613,2020-07-14,4.269999980926514,3291400,52.55,False
1614,2020-07-15,4.579999923706055,4830700,52.55,False
1615,2020-07-16,4.480000019073486,1997500,52.55,False
1616,2020-07-17,4.369999885559082,2101700,52.55,False
1617,2020-07-20,4.230000019073486,2393100,52.55,False
1618,2020-07-21,4.239999771118164,1925900,52.55,False
1619,2020-07-22,4.170000076293945,2798800,52.55,False
1620,2020-07-23,4.179999828338623,3614300,52.55,False
1621,2020-07-24,4.179999828338623,3282400,52.55,False
1622,2020-07-27,4.03000020980835,2980500,52.55,False
1623,2020-07-28,4.25,6226600,52.55,False
1624,2020-07-29,4.199999809265137,5489400,52.55,False
1625,2020-07-30,4.340000152587891,3699100,52.55,False
1626,2020-07-31,4.150000095367432,2584900,52.55,False
1627,2020-08-03,4.199999809265137,4047100,57.55,True
1628,2020-08-04,4.239999771118164,3267800,57.55,False
1629,2020-08-05,4.170000076293945,1691500,57.55,False
1630,2020-08-06,4.239999771118164,3742600,57.55,False
1631,2020-08-07,5.260000228881836,24917400,57.55,False
1632,2020-08-10,4.739999771118164,5048200,57.55,False
1633,2020-08-11,4.849999904632568,5794800,57.55,False
1634,2020-08-12,4.760000228881836,2457900,57.55,False
1635,2020-08-13,5.769999980926514,23259200,57.55,False
1636,2020-08-14,5.630000114440918,12055800,57.55,False
1637,2020-08-17,5.849999904632568,7159200,57.55,False
1638,2020-08-18,5.570000171661377,5790700,57.55,False
1639,2020-08-19,5.46999979019165,5728300,57.55,False
1640,2020-08-20,5.78000020980835,13728400,57.55,False
1641,2020-08-21,5.679999828338623,8216900,57.55,False
1642,2020-08-24,5.449999809265137,8498200,57.55,False
1643,2020-08-25,5.579999923706055,5296900,57.55,False
1644,2020-08-26,5.670000076293945,4419400,57.55,False
1645,2020-08-27,7.099999904632568,31921200,57.55,False
1646,2020-08-28,6.539999961853027,9882700,57.55,False
1647,2020-08-31,6.449999809265137,9820200,57.55,False
1648,2020-09-01,6.179999828338623,9524000,57.55,False
1649,2020-09-02,7.710000038146973,43056200,57.55,False
1650,2020-09-03,7.139999866485596,10626600,57.55,False
1651,2020-09-04,7.019999980926514,9328800,57.55,False
1652,2020-09-08,6.949999809265137,6667400,57.55,False
1653,2020-09-09,6.539999961853027,5578200,57.55,False
1654,2020-09-10,6.360000133514404,5881800,57.55,False
1655,2020-09-11,6.070000171661377,4863000,57.55,False
1656,2020-09-14,5.869999885559082,4638100,57.55,False
1657,2020-09-15,5.869999885559082,5099300,57.55,False
1658,2020-09-16,5.880000114440918,4380600,57.55,False
1659,2020-09-17,5.789999961853027,2619700,57.55,False
1660,2020-09-18,5.739999771118164,2428500,57.55,False
1661,2020-09-21,5.480000019073486,4563200,57.55,False
1662,2020-09-22,5.320000171661377,2090100,57.55,False
1663,2020-09-23,5.289999961853027,4285200,57.55,False
1664,2020-09-24,4.900000095367432,4569700,57.55,False
1665,2020-09-25,4.929999828338623,2375500,57.55,False
1666,2020-09-28,5.039999961853027,4676500,57.55,False
1667,2020-09-29,4.940000057220459,2520000,57.55,False
1668,2020-09-30,4.949999809265137,2515400,57.55,False
1669,2020-10-01,4.800000190734863,3223800,57.55,False
1670,2020-10-02,4.659999847412109,3576000,57.55,False
1671,2020-10-05,4.360000133514404,9468800,57.55,False
1672,2020-10-06,4.269999980926514,8404200,57.55,False
1673,2020-10-07,4.110000133514404,6917700,57.55,False
1674,2020-10-08,4.179999828338623,7868500,57.55,False
1675,2020-10-09,4.179999828338623,5021400,57.55,False
1676,2020-10-12,4.090000152587891,3245700,57.55,False
1677,2020-10-13,3.9100000858306885,10164700,57.55,False
1678,2020-10-14,3.200000047683716,31709400,57.55,False
1679,2020-10-15,2.9600000381469727,9808600,57.55,False
1680,2020-10-16,3.2899999618530273,18565800,57.55,False
1681,2020-10-19,3.880000114440918,40385100,57.55,False
1682,2020-10-20,3.309999942779541,15978800,57.55,False
1683,2020-10-21,3.130000114440918,7277300,57.55,False
1684,2020-10-22,3.1500000953674316,12339600,57.55,False
1685,2020-10-23,3.1500000953674316,6635000,57.55,False
1686,2020-10-26,2.930000066757202,10458800,57.55,False
1687,2020-10-27,2.9000000953674316,11251300,57.55,False
1688,2020-10-28,2.740000009536743,8141100,57.55,False
1689,2020-10-29,2.680000066757202,9019300,57.55,False
1690,2020-10-30,2.490000009536743,10968800,85.62,True
1691,2020-11-02,2.319999933242798,11180100,85.62,False
1692,2020-11-03,2.5899999141693115,15441900,85.62,False
1693,2020-11-04,2.430000066757202,7609100,85.62,False
1694,2020-11-05,2.569999933242798,8056200,85.62,False
1695,2020-11-06,2.619999885559082,9049500,85.62,False
1696,2020-11-09,4.389999866485596,132511000,85.62,False
1697,2020-11-10,4.03000020980835,42129300,85.62,False
1698,2020-11-11,3.240000009536743,24066100,85.62,False
1699,2020-11-12,3.069999933242798,14729000,85.62,False
1700,2020-11-13,2.990000009536743,21995400,85.62,False
1701,2020-11-16,3.390000104904175,47604300,85.62,False
1702,2020-11-17,3.0399999618530273,22483000,85.62,False
1703,2020-11-18,3.369999885559082,31717300,85.62,False
1704,2020-11-19,3.380000114440918,13986400,85.62,False
1705,2020-11-20,3.369999885559082,17088800,85.62,False
1706,2020-11-23,3.8499999046325684,31514600,85.62,False
1707,2020-11-24,5.0,62884600,85.62,False
1708,2020-11-25,4.849999904632568,22647300,85.62,False
1709,2020-11-27,4.619999885559082,10097400,85.62,False
1710,2020-11-30,4.449999809265137,16555000,85.62,False
1711,2020-12-01,4.429999828338623,12130100,85.62,False
1712,2020-12-02,4.340000152587891,11847600,85.62,False
1713,2020-12-03,4.21999979019165,66080900,85.62,False
1714,2020-12-04,3.759999990463257,33157300,85.62,False
1715,2020-12-07,3.740000009536743,20503900,85.62,False
1716,2020-12-08,4.019999980926514,29530600,85.62,False
1717,2020-12-09,4.329999923706055,20991200,85.62,False
1718,2020-12-10,4.099999904632568,19872800,85.62,False
1719,2020-12-11,4.25,22310400,85.62,False
1720,2020-12-14,4.010000228881836,67159000,85.62,False
1721,2020-12-15,3.240000009536743,54432100,85.62,False
1722,2020-12-16,2.890000104904175,25423200,85.62,False
1723,2020-12-17,2.950000047683716,23799300,85.62,False
1724,2020-12-18,2.8499999046325684,21941700,85.62,False
1725,2020-12-21,2.740000009536743,22699800,85.62,False
1726,2020-12-22,2.75,21638400,85.62,False
1727,2020-12-23,2.6500000953674316,15724800,85.62,False
1728,2020-12-24,2.5999999046325684,11094200,85.62,False
1729,2020-12-28,2.630000114440918,23942700,85.62,False
1730,2020-12-29,2.4600000381469727,21086100,85.62,False
1731,2020-12-30,2.299999952316284,40278400,85.62,False
1732,2020-12-31,2.2200000286102295,28234300,85.62,False
1733,2021-01-04,2.200000047683716,29873800,85.62,False
1734,2021-01-05,2.0299999713897705,28148300,85.62,False
1735,2021-01-06,2.2300000190734863,67363300,85.62,False
1736,2021-01-07,2.109999895095825,26150500,85.62,False
1737,2021-01-08,2.2100000381469727,39553300,85.62,False
1738,2021-01-11,2.2699999809265137,41695800,85.62,False
1739,2021-01-12,2.390000104904175,41549200,85.62,False
1740,2021-01-13,2.380000114440918,45847700,85.62,False
1741,2021-01-14,2.319999933242798,49638800,85.62,False
1742,2021-01-15,2.549999952316284,162356400,85.62,False
1743,2021-01-19,3.200000047683716,256276000,85.62,False
1744,2021-01-20,3.3399999141693115,181862200,85.62,False
1745,2021-01-21,3.059999942779541,64823800,85.62,False
1746,2021-01-22,3.740000009536743,268273400,85.62,False
1747,2021-01-25,4.880000114440918,443238100,85.62,False
1748,2021-01-26,5.190000057220459,456850200,85.62,False
1749,2021-01-27,20.360000610351562,1222342500,85.62,False
1750,2021-01-28,16.5,591223900,85.62,False
1751,2021-01-29,16.0,602193300,85.62,False
1752,2021-02-01,17.25,434608000,85.62,False
1753,2021-02-02,10.100000381469727,462775900,85.62,False
1754,2021-02-03,9.770000457763672,221405100,85.62,False
1755,2021-02-04,8.739999771118164,162985800,85.62,False
1756,2021-02-05,8.270000457763672,197097600,85.62,False
1757,2021-02-08,6.889999866485596,128171500,85.62,False
1758,2021-02-09,5.809999942779541,102588100,85.62,False
1759,2021-02-10,6.590000152587891,152810800,85.62,False
1760,2021-02-11,5.849999904632568,55920400,85.62,False
1761,2021-02-12,5.96999979019165,46773000,85.62,False
1762,2021-02-16,6.050000190734863,61165700,85.62,False
1763,2021-02-17,5.619999885559082,38849000,85.62,False
1764,2021-02-18,6.25,130540800,85.62,False
1765,2021-02-19,5.769999980926514,40249100,85.62,False
1766,2021-02-22,6.679999828338623,173409000,85.62,False
1767,2021-02-23,7.860000133514404,264876400,85.62,False
1768,2021-02-24,9.829999923706055,376881800,85.62,False
1769,2021-02-25,11.0,445717400,85.62,False
1770,2021-02-26,9.010000228881836,137028000,85.62,False
1771,2021-03-01,9.449999809265137,143586500,85.62,False
1772,2021-03-02,9.399999618530273,78135400,85.62,False
1773,2021-03-03,9.140000343322754,55651900,85.62,False
1774,2021-03-04,8.59000015258789,77822600,85.62,False
1775,2021-03-05,8.270000457763672,59734100,85.62,False
1776,2021-03-08,9.479999542236328,114343800,85.62,False
1777,2021-03-09,10.770000457763672,150415600,85.62,False
1778,2021-03-10,12.470000267028809,261918600,85.62,False
1779,2021-03-11,10.869999885559082,83933600,450.16,True
1780,2021-03-12,11.399999618530273,111146700,450.16,False
1781,2021-03-15,14.489999771118164,277713300,450.16,False
1782,2021-03-16,13.619999885559082,125967600,450.16,False
1783,2021-03-17,13.65999984741211,78053600,450.16,False
1784,2021-03-18,14.539999961853027,121418000,450.16,False
1785,2021-03-19,14.180000305175781,153206000,450.16,False
1786,2021-03-22,13.1899995803833,88760100,450.16,False
1787,2021-03-23,11.930000305175781,87923200,450.16,False
1788,2021-03-24,11.210000038146973,81850700,450.16,False
1789,2021-03-25,11.319999694824219,131192800,450.16,False
1790,2021-03-26,11.529999732971191,84633100,450.16,False
1791,2021-03-29,10.760000228881836,37330700,450.16,False
1792,2021-03-30,10.520000457763672,39020500,450.16,False
1793,2021-03-31,10.470000267028809,29832300,450.16,False
1794,2021-04-01,10.260000228881836,77473900,450.16,False
1795,2021-04-05,11.25,96082300,450.16,False
1796,2021-04-06,10.5,44067000,450.16,False
1797,2021-04-07,10.180000305175781,28804300,450.16,False
1798,2021-04-08,10.010000228881836,33408700,450.16,False
1799,2021-04-09,9.739999771118164,29254600,450.16,False
1800,2021-04-12,9.489999771118164,51269800,450.16,False
1801,2021-04-13,9.119999885559082,44049100,450.16,False
1802,2021-04-14,9.8100004196167,51166300,450.16,False
1803,2021-04-15,10.229999542236328,45198900,450.16,False
1804,2021-04-16,10.029999732971191,40696700,450.16,False
1805,2021-04-19,9.8100004196167,32814300,450.16,False
1806,2021-04-20,9.710000038146973,27008900,450.16,False
1807,2021-04-21,9.8100004196167,23598200,450.16,False
1808,2021-04-22,10.649999618530273,49923500,450.16,False
1809,2021-04-23,10.380000114440918,27465600,450.16,False
1810,2021-04-26,11.960000038146973,78592900,450.16,False
1811,2021-04-27,12.220000267028809,51629800,450.16,False
1812,2021-04-28,11.390000343322754,39720500,450.16,False
1813,2021-04-29,11.039999961853027,37782900,450.16,False
1814,2021-04-30,10.180000305175781,27741000,450.16,False
1815,2021-05-03,10.119999885559082,31251200,450.16,False
1816,2021-05-04,9.75,35222400,450.28,True
1817,2021-05-05,9.569999694824219,27608700,450.28,False
1818,2021-05-06,9.399999618530273,39586300,450.28,False
1819,2021-05-07,9.789999961853027,38245000,450.28,False
1820,2021-05-10,10.149999618530273,41015300,450.28,False
1821,2021-05-11,10.479999542236328,49601000,450.28,False
1822,2021-05-12,10.630000114440918,54423500,450.28,False
1823,2021-05-13,14.199999809265137,296525000,450.28,False
1824,2021-05-14,14.34000015258789,207589900,450.28,False
1825,2021-05-17,14.380000114440918,158933100,450.28,False
1826,2021-05-18,14.670000076293945,172488400,450.28,False
1827,2021-05-19,13.3100004196167,89024100,450.28,False
1828,2021-05-20,12.989999771118164,61419700,450.28,False
1829,2021-05-21,12.84000015258789,53937700,450.28,False
1830,2021-05-24,13.960000038146973,113319200,450.28,False
1831,2021-05-25,16.670000076293945,213644100,450.28,False
1832,2021-05-26,19.950000762939453,379064100,450.28,False
1833,2021-05-27,29.760000228881836,705545700,450.28,False
1834,2021-05-28,36.720001220703125,660623600,450.28,False
1835,2021-06-01,33.529998779296875,508694600,450.28,False
1836,2021-06-02,72.62000274658203,766462500,450.28,False
1837,2021-06-03,68.80000305175781,598142200,450.28,False
1838,2021-06-04,57.47999954223633,337710100,450.28,False
1839,2021-06-07,59.68000030517578,349094900,450.28,False
1840,2021-06-08,60.619998931884766,214490300,450.28,False
1841,2021-06-09,53.38999938964844,150361300,450.28,False
1842,2021-06-10,51.5,224860600,450.28,False
1843,2021-06-11,49.599998474121094,218006600,450.28,False
1844,2021-06-14,60.54999923706055,301467300,450.28,False
1845,2021-06-15,64.70999908447266,285582100,450.28,False
1846,2021-06-16,57.34000015258789,166450700,450.28,False
1847,2021-06-17,63.83000183105469,303576000,450.28,False
1848,2021-06-18,64.95999908447266,243645900,450.28,False
1849,2021-06-21,63.0099983215332,185876100,450.28,False
1850,2021-06-22,58.7400016784668,169494100,450.28,False
1851,2021-06-23,61.099998474121094,116291800,450.28,False
1852,2021-06-24,58.7599983215332,80351200,450.28,False
1853,2021-06-25,56.290000915527344,77596900,450.28,False
1854,2021-06-28,59.36000061035156,99310200,450.28,False
1855,2021-06-29,61.0,63604100,450.28,False
1856,2021-06-30,58.18000030517578,59020600,450.28,False
1857,2021-07-01,57.709999084472656,57549900,450.28,False
1858,2021-07-02,53.25,90271500,450.28,False
1859,2021-07-06,55.06999969482422,62370300,450.28,False
1860,2021-07-07,48.9900016784668,95320200,450.28,False
1861,2021-07-08,49.790000915527344,145078200,450.28,False
1862,2021-07-09,48.91999816894531,57858600,450.28,False
1863,2021-07-12,46.54999923706055,62986400,450.28,False
1864,2021-07-13,42.13999938964844,86807300,450.28,False
1865,2021-07-14,39.130001068115234,137830700,450.28,False
1866,2021-07-15,37.400001525878906,199584500,450.28,False
1867,2021-07-16,38.54999923706055,126825700,450.28,False
1868,2021-07-19,35.34000015258789,112891300,450.28,False
1869,2021-07-20,44.38999938964844,168673400,450.28,False
1870,2021-07-21,46.54999923706055,158023700,450.28,False
1871,2021-07-22,41.7400016784668,93985900,450.28,False
1872,2021-07-23,38.400001525878906,85474800,450.28,False
1873,2021-07-26,40.849998474121094,97977600,450.28,False
1874,2021-07-27,40.29999923706055,55288900,450.28,False
1875,2021-07-28,39.560001373291016,71021400,450.28,False
1876,2021-07-29,40.25,59446200,450.28,False
1877,2021-07-30,39.189998626708984,52996200,450.28,False
1878,2021-08-02,38.47999954223633,59061700,513.33,True
1879,2021-08-03,35.209999084472656,61740100,513.33,False
1880,2021-08-04,35.2400016784668,85496600,513.33,False
1881,2021-08-05,34.119998931884766,108565100,513.33,False
1882,2021-08-06,33.58000183105469,52858800,513.33,False
1883,2021-08-09,35.380001068115234,81054600,513.33,False
1884,2021-08-10,37.15999984741211,116181500,513.33,False
1885,2021-08-11,31.90999984741211,69684300,513.33,False
1886,2021-08-12,34.099998474121094,71050000,513.33,False
1887,2021-08-13,34.47999954223633,57990800,513.33,False
1888,2021-08-16,36.18000030517578,86506600,513.33,False
1889,2021-08-17,38.779998779296875,86868900,513.33,False
1890,2021-08-18,38.70000076293945,57948000,513.33,False
1891,2021-08-19,36.779998779296875,47920600,513.33,False
1892,2021-08-20,34.599998474121094,55432600,513.33,False
1893,2021-08-23,37.93000030517578,75319300,513.33,False
1894,2021-08-24,48.20000076293945,228489600,513.33,False
1895,2021-08-25,48.29999923706055,209271500,513.33,False
1896,2021-08-26,44.779998779296875,109710200,513.33,False
1897,2021-08-27,41.58000183105469,72507400,513.33,False
1898,2021-08-30,45.709999084472656,108370900,513.33,False
1899,2021-08-31,47.15999984741211,127659600,513.33,False
1900,2021-09-01,47.849998474121094,82772400,513.33,False
1901,2021-09-02,44.900001525878906,67848800,513.33,False
1902,2021-09-03,44.79999923706055,52109500,513.33,False
1903,2021-09-07,47.93000030517578,102133700,513.33,False
1904,2021-09-08,49.400001525878906,97372900,513.33,False
1905,2021-09-09,49.0,85960900,513.33,False
1906,2021-09-10,51.70000076293945,90152700,513.33,False
1907,2021-09-13,52.790000915527344,75111000,513.33,False
1908,2021-09-14,51.54999923706055,65850300,513.33,False
1909,2021-09-15,47.7400016784668,76214200,513.33,False
1910,2021-09-16,48.689998626708984,57581900,513.33,False
1911,2021-09-17,46.380001068115234,68549000,513.33,False
1912,2021-09-20,43.33000183105469,70807600,513.33,False
1913,2021-09-21,41.4900016784668,64696300,513.33,False
1914,2021-09-22,40.56999969482422,52441300,513.33,False
1915,2021-09-23,41.849998474121094,41271100,513.33,False
1916,2021-09-24,40.52000045776367,32555900,513.33,False
1917,2021-09-27,40.630001068115234,31225500,513.33,False
1918,2021-09-28,39.130001068115234,39523300,513.33,False
1919,2021-09-29,38.2599983215332,43007800,513.33,False
1920,2021-09-30,41.779998779296875,102819800,513.33,False
1921,2021-10-01,40.130001068115234,65919000,513.33,False
1922,2021-10-04,39.029998779296875,39943200,513.33,False
1923,2021-10-05,38.099998474121094,37702800,513.33,False
1924,2021-10-06,37.650001525878906,35450500,513.33,False
1925,2021-10-07,38.54999923706055,37704300,513.33,False
1926,2021-10-08,38.779998779296875,29643100,513.33,False
1927,2021-10-11,38.65999984741211,37351400,513.33,False
1928,2021-10-12,37.56999969482422,25223400,513.33,False
1929,2021-10-13,38.150001525878906,33484500,513.33,False
1930,2021-10-14,41.099998474121094,67688200,513.33,False
1931,2021-10-15,41.790000915527344,46524700,513.33,False
1932,2021-10-18,43.630001068115234,50096300,513.33,False
1933,2021-10-19,44.439998626708984,52769200,513.33,False
1934,2021-10-20,41.75,31220000,513.33,False
1935,2021-10-21,41.939998626708984,33977600,513.33,False
1936,2021-10-22,37.66999816894531,46324200,513.33,False
1937,2021-10-25,37.849998474121094,30905400,513.33,False
1938,2021-10-26,37.400001525878906,27674800,513.33,False
1939,2021-10-27,36.790000915527344,25904100,513.33,False
1940,2021-10-28,36.06999969482422,23812200,513.33,False
1941,2021-10-29,36.630001068115234,32841500,513.33,False
1942,2021-11-01,37.189998626708984,34054600,513.33,False
1943,2021-11-02,38.79999923706055,44361700,513.96,True
1944,2021-11-03,44.209999084472656,82198000,513.96,False
1945,2021-11-04,41.29999923706055,28553700,513.96,False
1946,2021-11-05,41.970001220703125,40077000,513.96,False
1947,2021-11-08,45.95000076293945,70347800,513.96,False
1948,2021-11-09,42.599998474121094,37893500,513.96,False
1949,2021-11-10,40.869998931884766,32463600,513.96,False
1950,2021-11-11,40.20000076293945,30474100,513.96,False
1951,2021-11-12,40.439998626708984,23623100,513.96,False
1952,2021-11-15,43.22999954223633,39918800,513.96,False
1953,2021-11-16,44.43000030517578,38388200,513.96,False
1954,2021-11-17,44.0,23322000,513.96,False
1955,2021-11-18,42.400001525878906,25262000,513.96,False
1956,2021-11-19,41.380001068115234,20692300,513.96,False
1957,2021-11-22,42.9900016784668,28831800,513.96,False
1958,2021-11-23,42.029998779296875,27386500,513.96,False
1959,2021-11-24,39.33000183105469,18270800,513.96,False
1960,2021-11-26,38.15999984741211,19731800,513.96,False
1961,2021-11-29,38.43000030517578,24063800,513.96,False
1962,2021-11-30,37.04999923706055,41354800,513.96,False
1963,2021-12-01,34.939998626708984,63296100,513.96,False
1964,2021-12-02,31.219999313354492,54901300,513.96,False
1965,2021-12-03,31.059999465942383,66188600,513.96,False
1966,2021-12-06,30.469999313354492,45067400,513.96,False
1967,2021-12-07,31.68000030517578,47927100,513.96,False
1968,2021-12-08,33.91999816894531,46241500,513.96,False
1969,2021-12-09,32.95000076293945,36556800,513.96,False
1970,2021-12-10,29.93000030517578,58858900,513.96,False
1971,2021-12-13,27.6299991607666,84199800,513.96,False
1972,2021-12-14,25.1200008392334,107045800,513.96,False
1973,2021-12-15,25.280000686645508,53208200,513.96,False
1974,2021-12-16,25.8700008392334,43702400,513.96,False
1975,2021-12-17,30.709999084472656,144753100,513.96,False
1976,2021-12-20,30.700000762939453,66938200,513.96,False
1977,2021-12-21,32.22999954223633,46852500,513.96,False
1978,2021-12-22,30.479999542236328,36983800,513.96,False
1979,2021-12-23,29.43000030517578,37005900,513.96,False
1980,2021-12-27,29.389999389648438,30785600,513.96,False
1981,2021-12-28,29.739999771118164,31588100,513.96,False
1982,2021-12-29,28.350000381469727,30983400,513.96,False
1983,2021-12-30,30.190000534057617,36056400,513.96,False
1984,2021-12-31,29.399999618530273,23408000,513.96,False
1985,2022-01-03,28.1299991607666,26740900,513.96,False
1986,2022-01-04,26.670000076293945,33347900,513.96,False
1987,2022-01-05,25.299999237060547,45172100,513.96,False
1988,2022-01-06,23.770000457763672,59112700,513.96,False
1989,2022-01-07,24.299999237060547,49481000,513.96,False
1990,2022-01-10,22.8700008392334,37784000,513.96,False
1991,2022-01-11,23.75,36063800,513.96,False
1992,2022-01-12,23.360000610351562,27472100,513.96,False
1993,2022-01-13,23.149999618530273,41005000,513.96,False
1994,2022-01-14,21.079999923706055,56996600,513.96,False
1995,2022-01-18,19.889999389648438,55679700,513.96,False
1996,2022-01-19,19.420000076293945,35096800,513.96,False
1997,2022-01-20,20.15999984741211,51078700,513.96,False
1998,2022-01-21,18.559999465942383,65185700,513.96,False
1999,2022-01-24,17.290000915527344,82424700,513.96,False
2000,2022-01-25,16.6200008392334,42434600,513.96,False
2001,2022-01-26,18.15999984741211,76722900,513.96,False
2002,2022-01-27,16.59000015258789,50530200,513.96,False
2003,2022-01-28,15.25,53951600,513.96,False
2004,2022-01-31,16.25,41447900,513.96,False
2005,2022-02-01,18.709999084472656,124427700,513.96,False
2006,2022-02-02,17.06999969482422,48626000,513.96,False
2007,2022-02-03,15.850000381469727,39215100,513.96,False
2008,2022-02-04,15.699999809265137,32396500,513.96,False
2009,2022-02-07,16.0,29755200,513.96,False
2010,2022-02-08,16.81999969482422,51272500,513.96,False
2011,2022-02-09,19.0,75867400,513.96,False
2012,2022-02-10,20.959999084472656,98957400,513.96,False
2013,2022-02-11,19.65999984741211,68425900,513.96,False
2014,2022-02-14,19.360000610351562,46106700,513.96,False
2015,2022-02-15,19.549999237060547,39852000,513.96,False
2016,2022-02-16,20.579999923706055,49444600,513.96,False
2017,2022-02-17,20.209999084472656,40130200,513.96,False
2018,2022-02-18,19.200000762939453,31953500,513.96,False
2019,2022-02-22,18.1299991607666,42968500,513.96,False
2020,2022-02-23,17.020000457763672,30155900,513.96,False
2021,2022-02-24,17.770000457763672,54405700,516.78,True
2022,2022-02-25,17.860000610351562,36944100,516.78,False
2023,2022-02-28,19.34000015258789,42772300,516.78,False
2024,2022-03-01,19.43000030517578,44003000,516.78,False
2025,2022-03-02,18.690000534057617,35038200,516.78,False
2026,2022-03-03,18.700000762939453,24825900,516.78,False
2027,2022-03-04,18.31999969482422,39474600,516.78,False
2028,2022-03-07,17.100000381469727,39507300,516.78,False
2029,2022-03-08,16.260000228881836,35370400,516.78,False
2030,2022-03-09,16.270000457763672,25206400,516.78,False
2031,2022-03-10,15.8100004196167,25666500,516.78,False
2032,2022-03-11,15.399999618530273,29202900,516.78,False
2033,2022-03-14,14.15999984741211,32959800,516.78,False
2034,2022-03-15,14.6899995803833,40853100,516.78,False
2035,2022-03-16,15.6899995803833,39104500,516.78,False
2036,2022-03-17,15.609999656677246,24130400,516.78,False
2037,2022-03-18,15.899999618530273,31992100,516.78,False
2038,2022-03-21,16.549999237060547,34256700,516.78,False
2039,2022-03-22,18.90999984741211,81798900,516.78,False
2040,2022-03-23,22.350000381469727,170142600,516.78,False
2041,2022-03-24,20.56999969482422,68471700,516.78,False
2042,2022-03-25,21.700000762939453,71814700,516.78,False
2043,2022-03-28,29.729999542236328,226704100,516.78,False
2044,2022-03-29,34.33000183105469,212293100,516.78,False
2045,2022-03-30,29.229999542236328,95384200,516.78,False
2046,2022-03-31,25.920000076293945,89239000,516.78,False
2047,2022-04-01,25.280000686645508,65735700,516.78,False
2048,2022-04-04,23.75,51458400,516.78,False
2049,2022-04-05,23.959999084472656,41624100,516.78,False
2050,2022-04-06,21.920000076293945,52212200,516.78,False
2051,2022-04-07,20.940000534057617,53370500,516.78,False
2052,2022-04-08,19.700000762939453,42674700,516.78,False
2053,2022-04-11,18.81999969482422,37554600,516.78,False
2054,2022-04-12,19.010000228881836,42073100,516.78,False
2055,2022-04-13,18.579999923706055,36748800,516.78,False
2056,2022-04-14,18.690000534057617,25333700,516.78,False
2057,2022-04-18,18.190000534057617,23892600,516.78,False
2058,2022-04-19,18.920000076293945,31744900,516.78,False
2059,2022-04-20,18.65999984741211,23913500,516.78,False
2060,2022-04-21,18.06999969482422,26372700,516.78,False
2061,2022-04-22,17.610000610351562,26431700,516.78,False
2062,2022-04-25,17.030000686645508,26444200,516.78,False
